Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_F,B_cuboid_layer_1_n_ele_3,1451216700,1.0,3,0,0,1.4603908061981201
encrypted_F,B_cuboid_layer_1_n_ele_3,1450911300,0.8,2,0,1,0.3823530673980713
encrypted_F,B_cuboid_layer_1_n_ele_3,1450851600,1.0,3,0,0,0.6634612083435059
encrypted_F,B_cuboid_layer_1_n_ele_3,1450752600,0.8,2,0,1,0.3334920406341553
encrypted_F,B_cuboid_layer_1_n_ele_3,1450692600,1.0,3,0,0,0.6903071403503418
encrypted_F,B_cuboid_layer_1_n_ele_3,1451079000,1.0,3,0,0,0.6853129863739014
encrypted_F,B_cuboid_layer_1_n_ele_3,1451207400,1.0,3,0,0,1.2906737327575684
encrypted_F,B_cuboid_layer_1_n_ele_3,1451124000,1.0,3,0,0,0.5646400451660156
encrypted_F,B_cuboid_layer_1_n_ele_3,1450944000,1.0,3,0,0,0.6708269119262695
encrypted_F,B_cuboid_layer_1_n_ele_3,1451098320,1.0,3,0,0,0.4406909942626953
encrypted_F,B_cuboid_layer_1_n_ele_3,1451042400,1.0,2,0,0,0.4112870693206787
encrypted_F,B_cuboid_layer_1_n_ele_3,1451225100,1.0,3,0,0,0.6538491249084473
encrypted_F,B_cuboid_layer_1_n_ele_3,1450938600,0.8,2,0,1,0.3151669502258301
encrypted_F,B_cuboid_layer_1_n_ele_3,1451120700,1.0,3,0,0,0.6529488563537598
encrypted_F,B_cuboid_layer_1_n_ele_3,1450769700,1.0,3,0,0,0.991461992263794
encrypted_F,B_cuboid_layer_1_n_ele_3,1451195100,1.0,3,0,0,0.6326956748962402
encrypted_F,B_cuboid_layer_1_n_ele_3,1450698900,1.0,3,0,0,1.8981928825378418
encrypted_F,B_cuboid_layer_1_n_ele_3,1451114100,0.5,1,1,1,0.6186530590057373
encrypted_F,B_cuboid_layer_1_n_ele_3,1451043300,1.0,3,0,0,0.5617389678955078
encrypted_F,B_cuboid_layer_1_n_ele_3,1450653900,1.0,3,0,0,0.5474863052368164
encrypted_F,B_cuboid_layer_1_n_ele_3,1451109300,1.0,3,0,0,1.005648136138916
encrypted_F,B_cuboid_layer_1_n_ele_3,1451197140,0.8,2,0,1,1.2069497108459473
encrypted_F,B_cuboid_layer_1_n_ele_3,1450753500,1.0,3,0,0,0.7180678844451904
encrypted_F,B_cuboid_layer_1_n_ele_3,1450698060,1.0,3,0,0,0.6351981163024902
encrypted_F,B_cuboid_layer_1_n_ele_3,1451188800,1.0,3,0,0,0.7990999221801758
encrypted_F,B_cuboid_layer_1_n_ele_3,1450684200,1.0,3,0,0,0.8127689361572266
encrypted_F,B_cuboid_layer_1_n_ele_3,1451107200,1.0,3,0,0,0.8497369289398193
encrypted_F,B_cuboid_layer_1_n_ele_3,1450768560,1.0,3,0,0,0.7154600620269775
encrypted_F,B_cuboid_layer_1_n_ele_3,1451222400,0.8,2,0,1,0.20467090606689453
encrypted_F,B_cuboid_layer_1_n_ele_3,1451198400,1.0,3,0,0,0.4778859615325928
encrypted_F,B_cuboid_layer_1_n_ele_3,1451118000,1.0,3,0,0,0.3218529224395752
encrypted_F,B_cuboid_layer_1_n_ele_3,1451112600,1.0,3,0,0,0.594447135925293
encrypted_F,B_cuboid_layer_1_n_ele_3,1451211600,0.8,2,0,1,0.4287128448486328
encrypted_F,B_cuboid_layer_1_n_ele_3,1451168100,1.0,3,0,0,0.49324893951416016
encrypted_F,B_cuboid_layer_1_n_ele_3,1450910100,1.0,3,0,0,0.35935497283935547
encrypted_F,B_cuboid_layer_1_n_ele_3,1450894200,0.6666666666666666,2,1,1,0.9484422206878662
encrypted_F,B_cuboid_layer_1_n_ele_3,1450976700,1.0,3,0,0,0.5790820121765137
