Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_F,B_cuboid_layer_1_n_ele_3,1450943160,1.0,2,0,0,6.221358060836792
encrypted_F,B_cuboid_layer_1_n_ele_3,1450692600,1.0,3,0,0,8.259801864624023
encrypted_F,B_cuboid_layer_1_n_ele_3,1451197140,0.6666666666666666,2,1,1,7.314547061920166
encrypted_F,B_cuboid_layer_1_n_ele_3,1450962000,1.0,3,0,0,8.744770050048828
encrypted_F,B_cuboid_layer_1_n_ele_3,1450926600,1.0,3,0,0,8.1774320602417
encrypted_F,B_cuboid_layer_1_n_ele_3,1450910100,1.0,3,0,0,8.249008893966675
encrypted_F,B_cuboid_layer_1_n_ele_3,1450666800,0.6666666666666666,1,0,1,5.574969053268433
encrypted_F,B_cuboid_layer_1_n_ele_3,1451202300,1.0,3,0,0,8.340181112289429
encrypted_F,B_cuboid_layer_1_n_ele_3,1451103900,1.0,3,0,0,8.54094910621643
encrypted_F,B_cuboid_layer_1_n_ele_3,1450936200,1.0,3,0,0,8.292221307754517
encrypted_F,B_cuboid_layer_1_n_ele_3,1450992300,1.0,3,0,0,7.748767137527466
encrypted_F,B_cuboid_layer_1_n_ele_3,1451042400,1.0,2,0,0,6.813214302062988
encrypted_F,B_cuboid_layer_1_n_ele_3,1451097900,1.0,3,0,0,8.021876811981201
encrypted_F,B_cuboid_layer_1_n_ele_3,1451030400,1.0,3,0,0,8.301898956298828
encrypted_F,B_cuboid_layer_1_n_ele_3,1450768560,1.0,3,0,0,8.637327909469604
encrypted_F,B_cuboid_layer_1_n_ele_3,1451043300,1.0,3,0,0,8.415283918380737
encrypted_F,B_cuboid_layer_1_n_ele_3,1450944000,1.0,3,0,0,8.54130220413208
encrypted_F,B_cuboid_layer_1_n_ele_3,1451207400,1.0,3,0,0,7.964299917221069
encrypted_F,B_cuboid_layer_1_n_ele_3,1451031000,1.0,3,0,0,8.408422946929932
encrypted_F,B_cuboid_layer_1_n_ele_3,1451225100,0.8,2,0,1,7.027249097824097
encrypted_F,B_cuboid_layer_1_n_ele_3,1451019300,1.0,3,0,0,8.071722984313965
encrypted_F,B_cuboid_layer_1_n_ele_3,1450765200,1.0,3,0,0,7.994561195373535
encrypted_F,B_cuboid_layer_1_n_ele_3,1451120700,1.0,3,0,0,8.733282089233398
encrypted_F,B_cuboid_layer_1_n_ele_3,1450685460,1.0,3,0,0,8.25902509689331
encrypted_F,B_cuboid_layer_1_n_ele_3,1451170500,1.0,3,0,0,7.646071195602417
encrypted_F,B_cuboid_layer_1_n_ele_3,1451109300,1.0,3,0,0,8.526273727416992
encrypted_F,B_cuboid_layer_1_n_ele_3,1451149500,0.8,2,0,1,6.147861957550049
encrypted_F,B_cuboid_layer_1_n_ele_3,1450843800,1.0,3,0,0,7.967771053314209
encrypted_F,B_cuboid_layer_1_n_ele_3,1450871400,1.0,3,0,0,8.171950101852417
encrypted_F,B_cuboid_layer_1_n_ele_3,1450938600,0.6666666666666666,2,1,1,7.396656274795532
encrypted_F,B_cuboid_layer_1_n_ele_3,1450752600,0.6666666666666666,2,1,1,7.23494815826416
encrypted_F,B_cuboid_layer_1_n_ele_3,1451124900,1.0,2,0,0,5.605137825012207
encrypted_F,B_cuboid_layer_1_n_ele_3,1451079000,1.0,3,0,0,7.572236061096191
encrypted_F,B_cuboid_layer_1_n_ele_3,1451220600,1.0,3,0,0,6.151960134506226
encrypted_F,B_cuboid_layer_1_n_ele_3,1451134800,1.0,3,0,0,6.5232203006744385
encrypted_F,B_cuboid_layer_1_n_ele_3,1450697700,1.0,3,0,0,6.468349933624268
