Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450851600,1.0,3,0,0,1.2438979148864746
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451046600,1.0,3,0,0,1.2263879776000977
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451201640,1.0,3,0,0,1.221487283706665
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450938600,1.0,3,0,0,1.6428070068359375
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451222400,1.0,3,0,0,1.2253291606903076
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450894200,0.8,2,0,1,1.266050100326538
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450824000,1.0,3,0,0,1.2270662784576416
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450926600,1.0,3,0,0,1.6399600505828857
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450924800,1.0,3,0,0,1.2416329383850098
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450873800,0.8,2,0,1,0.8178539276123047
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451040600,1.0,3,0,0,1.1869871616363525
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451030400,0.8,2,0,1,0.8251681327819824
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450962000,1.0,3,0,0,1.2112460136413574
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451044500,1.0,3,0,0,1.1823770999908447
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451207400,1.0,3,0,0,1.6546688079833984
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450753500,1.0,3,0,0,1.2046372890472412
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451097900,0.8,2,0,1,0.8357508182525635
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451132400,0.8,2,0,1,0.905224084854126
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451103900,0.8,2,0,1,1.3183128833770752
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451112600,0.8571428571428571,3,1,0,1.8602690696716309
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451190000,1.0,3,0,0,1.227945327758789
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450757400,1.0,3,0,0,1.2295610904693604
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450857000,1.0,3,0,0,1.6553940773010254
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450943160,1.0,3,0,0,1.7079448699951172
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450925400,1.0,3,0,0,1.2209510803222656
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451216700,0.8,2,0,1,0.8419902324676514
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450936200,1.0,3,0,0,1.2312171459197998
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450765200,0.8,2,0,1,1.2169349193572998
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450685460,0.8,2,0,1,1.2802190780639648
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450684200,1.0,3,0,0,1.228799819946289
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451225100,1.0,3,0,0,1.2135350704193115
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450911300,1.0,3,0,0,1.215343952178955
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451134800,1.0,3,0,0,1.1687300205230713
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451020800,0.8,2,0,1,0.7305150032043457
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450821000,0.8,2,0,1,1.0455207824707031
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451019300,0.8,2,0,1,1.1249027252197266
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450653900,0.8,2,0,1,1.0178890228271484
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451124000,0.8,2,0,1,0.9776251316070557
