Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450925400,0.8,2,0,1,12.153400182723999
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450866900,1.0,3,0,0,18.85732126235962
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451042400,0.8,2,0,1,13.526623010635376
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451222400,1.0,3,0,0,14.771098852157593
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451220600,0.8,2,0,1,12.533077955245972
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450876800,1.0,3,0,0,13.54809021949768
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450682040,0.6666666666666666,2,1,1,18.496308088302612
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450824000,1.0,3,0,0,15.065269947052002
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450666800,0.8,2,0,1,13.824440717697144
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451207400,1.0,3,0,0,14.064352035522461
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450779000,1.0,3,0,0,14.802410125732422
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451149500,1.0,3,0,0,15.108683109283447
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450752600,1.0,3,0,0,14.860608100891113
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450944000,1.0,3,0,0,14.490516901016235
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450911300,0.8,2,0,1,13.089896202087402
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451022300,1.0,3,0,0,14.845361232757568
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451197140,0.8,2,0,1,13.488158941268921
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450689300,1.0,3,0,0,14.221979856491089
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451118000,1.0,3,0,0,15.09879994392395
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451190000,1.0,3,0,0,14.63348126411438
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450698900,1.0,3,0,0,14.569666624069214
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451047800,0.8,2,0,1,13.78695821762085
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451031900,1.0,3,0,0,19.596385955810547
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450736700,1.0,3,0,0,19.912110805511475
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450692600,0.8,2,0,1,12.327445030212402
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451124000,0.6666666666666666,2,1,1,18.713321447372437
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451097900,1.0,3,0,0,14.592858791351318
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450943160,1.0,3,0,0,20.241935968399048
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451109300,1.0,3,0,0,14.48894715309143
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450938600,0.6666666666666666,2,1,1,19.21454882621765
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451198400,1.0,3,0,0,14.954242944717407
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451120700,1.0,3,0,0,14.565610885620117
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450924800,0.6666666666666666,2,1,1,19.574522018432617
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451201640,1.0,3,0,0,14.544259071350098
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451202300,0.8,2,0,1,14.20650577545166
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451124900,0.8,2,0,1,14.134600162506104
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451025000,1.0,3,0,0,13.613247156143188
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451186100,1.0,3,0,0,14.429878234863281
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451079000,1.0,3,0,0,14.511309146881104
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451199000,1.0,3,0,0,13.847791910171509
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451168100,1.0,3,0,0,13.106806993484497
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451030400,0.8,2,0,1,13.974396228790283
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450939200,1.0,3,0,0,14.795222997665405
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450653900,0.6666666666666666,2,1,1,19.62480616569519
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450684200,1.0,3,0,0,15.45052695274353
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451212500,1.0,3,0,0,15.502294063568115
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451019300,1.0,3,0,0,13.327643156051636
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450870500,1.0,3,0,0,15.506443977355957
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451188800,1.0,3,0,0,14.475085973739624
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451134800,0.8,2,0,1,12.650734186172485
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450698060,1.0,3,0,0,13.309500932693481
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451107200,1.0,3,0,0,18.41927194595337
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450843800,0.5714285714285714,2,2,1,21.119235038757324
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451031000,1.0,3,0,0,10.515137195587158
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451046600,1.0,3,0,0,11.569319009780884
