Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450757400,1.0,3,0,0,1.817756175994873
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450926600,1.0,3,0,0,2.1418700218200684
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450911300,1.0,3,0,0,1.6621980667114258
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450684200,1.0,3,0,0,1.7821221351623535
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450843800,1.0,3,0,0,1.7878248691558838
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451120700,1.0,3,0,0,1.9153919219970703
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451103300,1.0,3,0,0,2.28186297416687
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451112600,1.0,3,0,0,2.8234198093414307
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450943160,1.0,3,0,0,2.979224920272827
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451042400,0.5714285714285714,2,2,1,3.479259729385376
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450938600,1.0,3,0,0,2.074643135070801
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450697700,1.0,3,0,0,1.794875144958496
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451040600,1.0,3,0,0,2.0248372554779053
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450925400,1.0,3,0,0,2.2120749950408936
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451200800,1.0,3,0,0,2.899949073791504
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450910100,1.0,3,0,0,2.977059841156006
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451198400,1.0,3,0,0,2.153412103652954
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450685460,1.0,3,0,0,1.950693130493164
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450960800,1.0,3,0,0,2.4290409088134766
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450779000,1.0,3,0,0,2.5154759883880615
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450760100,0.8,2,0,1,3.0106449127197266
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450944000,1.0,3,0,0,2.377837896347046
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451201640,1.0,3,0,0,2.593493938446045
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450976700,1.0,3,0,0,1.370678186416626
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450857000,0.5,1,0,2,1.000232219696045
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450873800,1.0,3,0,0,3.147897958755493
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450682040,1.0,3,0,0,5.253403902053833
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450936200,1.0,3,0,0,2.9536831378936768
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450768560,1.0,3,0,0,1.7957861423492432
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450667700,1.0,3,0,0,2.9062998294830322
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451022300,1.0,3,0,0,2.131221055984497
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450870500,1.0,3,0,0,1.4395883083343506
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451046600,1.0,3,0,0,1.5118029117584229
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451038740,1.0,3,0,0,1.169813871383667
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450876800,1.0,3,0,0,2.5827200412750244
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450824000,1.0,3,0,0,1.567012071609497
encrypted_B3,B_cuboid_layer_2_n_ele_3,1450924800,1.0,3,0,0,1.804060935974121
encrypted_B3,B_cuboid_layer_2_n_ele_3,1451097900,1.0,3,0,0,1.6863369941711426
