Dataset,Folder,File,F1,TP,FP,FN,Time
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450944000,0.8,2,0,1,25.3069851398468
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451047800,1.0,3,0,0,25.767554998397827
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450926600,1.0,3,0,0,26.158846855163574
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451103900,0.8,2,0,1,27.02916407585144
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450736700,0.8571428571428571,3,1,0,28.301517724990845
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450682040,0.8,2,0,1,28.373920679092407
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450684200,1.0,3,0,0,28.545921802520752
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451198400,1.0,3,0,0,28.61894702911377
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451040600,1.0,3,0,0,28.694606065750122
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451022300,1.0,3,0,0,28.857149839401245
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450870500,0.6666666666666666,2,1,1,29.056068897247314
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450911300,0.8,2,0,1,29.260941982269287
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451044500,0.8,2,0,1,29.88747525215149
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451211600,1.0,3,0,0,30.213608980178833
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450934400,0.8571428571428571,3,1,0,30.411327838897705
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451225100,1.0,3,0,0,31.3622989654541
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450962000,1.0,3,0,0,31.752810955047607
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451168100,1.0,3,0,0,32.082380056381226
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451103300,1.0,3,0,0,32.65455985069275
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450894200,0.8571428571428571,3,1,0,34.14520788192749
encrypted_B3,B_cuboid_layer_3_n_ele_3,1451079000,0.8,2,0,1,28.556447982788086
encrypted_B3,B_cuboid_layer_3_n_ele_3,1450871400,1.0,3,0,0,30.106743812561035
